Date,Hour,Minute,Power (kW)
7/31/2012,14,15,16.06
7/31/2012,14,30,9.92
7/31/2012,14,45,9.92
7/31/2012,15,0,9.92
7/31/2012,15,15,9.92
7/31/2012,15,30,9.92
7/31/2012,15,45,9.92
7/31/2012,16,0,8.38
7/31/2012,16,15,13.7
7/31/2012,16,30,13.44
7/31/2012,16,45,9.98
7/31/2012,17,0,9.92
7/31/2012,17,15,20.35
7/31/2012,17,30,10.18
7/31/2012,17,45,10.18
7/31/2012,18,0,10.18
7/31/2012,18,15,10.18
7/31/2012,18,30,17.98
7/31/2012,18,45,15.87
7/31/2012,19,0,10.11
7/31/2012,19,15,10.11
7/31/2012,19,30,21.7
7/31/2012,19,45,13.76
7/31/2012,20,0,9.92
7/31/2012,20,15,9.66
7/31/2012,20,30,9.66
7/31/2012,20,45,9.66
7/31/2012,21,0,9.66
7/31/2012,21,15,9.66
7/31/2012,21,30,17.22
7/31/2012,21,45,9.92
7/31/2012,22,0,9.98
7/31/2012,22,15,9.98
7/31/2012,22,30,9.98
7/31/2012,22,45,9.98
7/31/2012,23,0,9.98
7/31/2012,23,15,8.58
7/31/2012,23,30,37.12
7/31/2012,23,45,21.25
8/1/2012,0,0,9.41
8/1/2012,0,15,34.05
8/1/2012,0,30,9.86
8/1/2012,0,45,9.92
8/1/2012,1,0,9.92
8/1/2012,1,15,9.92
8/1/2012,1,30,9.92
8/1/2012,1,45,9.92
8/1/2012,2,0,8.77
8/1/2012,2,15,8.77
8/1/2012,2,30,8.77
8/1/2012,2,45,8.77
8/1/2012,3,0,8.77
8/1/2012,3,15,8.77
8/1/2012,3,30,8.77
8/1/2012,3,45,8.77
8/1/2012,4,0,9.34
8/1/2012,4,15,9.34
8/1/2012,4,30,9.34
8/1/2012,4,45,9.34
8/1/2012,5,0,8
8/1/2012,5,15,8
8/1/2012,5,30,8
8/1/2012,5,45,8
8/1/2012,6,0,8
8/1/2012,6,15,8
8/1/2012,6,30,8
8/1/2012,6,45,8
8/1/2012,7,0,8
8/1/2012,7,15,8
8/1/2012,7,30,8
8/1/2012,7,45,8
8/1/2012,8,0,8
8/1/2012,8,15,8.13
8/1/2012,8,30,9.22
8/1/2012,8,45,9.73
8/1/2012,9,0,9.09
8/1/2012,9,15,9.41
8/1/2012,9,30,9.47
8/1/2012,9,45,9.47
8/1/2012,10,0,8
8/1/2012,10,15,8
8/1/2012,10,30,8
8/1/2012,10,45,8
8/1/2012,11,0,9.15
8/1/2012,11,15,18.43
8/1/2012,11,30,18.3
8/1/2012,11,45,15.81
8/1/2012,12,0,10.24
8/1/2012,12,15,10.24
8/1/2012,12,30,10.24
8/1/2012,12,45,14.46
8/1/2012,13,0,10.05
8/1/2012,13,15,10.05
8/1/2012,13,30,10.05
8/1/2012,13,45,10.05
8/1/2012,14,0,10.05
8/1/2012,14,15,9.02
8/1/2012,14,30,8.45
8/1/2012,14,45,8.45
8/1/2012,15,0,8.45
8/1/2012,15,15,8.45
8/1/2012,15,30,8.45
8/1/2012,15,45,8.45
8/1/2012,16,0,8.45
8/1/2012,16,15,8.45
8/1/2012,16,30,10.11
8/1/2012,16,45,9.79
8/1/2012,17,0,13.76
8/1/2012,17,15,47.94
8/1/2012,17,30,9.6
8/1/2012,17,45,13.57
8/1/2012,18,0,9.92
8/1/2012,18,15,9.92
8/1/2012,18,30,9.92
8/1/2012,18,45,9.92
8/1/2012,19,0,9.92
8/1/2012,19,15,9.92
8/1/2012,19,30,16.13
8/1/2012,19,45,15.81
8/1/2012,20,0,22.27
8/1/2012,20,15,9.79
8/1/2012,20,30,10.37
8/1/2012,20,45,10.37
8/1/2012,21,0,23.94
8/1/2012,21,15,28.35
8/1/2012,21,30,30.08
8/1/2012,21,45,10.18
8/1/2012,22,0,10.18
8/1/2012,22,15,10.18
8/1/2012,22,30,10.18
8/1/2012,22,45,10.18
8/1/2012,23,0,10.18
8/1/2012,23,15,19.97
8/1/2012,23,30,9.79
8/1/2012,23,45,9.98
8/2/2012,0,0,9.98
8/2/2012,0,15,9.98
8/2/2012,0,30,9.98
8/2/2012,0,45,9.98
8/2/2012,1,0,9.98
8/2/2012,1,15,8.83
8/2/2012,1,30,8.83
8/2/2012,1,45,8.83
8/2/2012,2,0,8.83
8/2/2012,2,15,8.83
8/2/2012,2,30,8.32
8/2/2012,2,45,8.32
8/2/2012,3,0,8.32
8/2/2012,3,15,8.32
8/2/2012,3,30,8.32
8/2/2012,3,45,8.32
8/2/2012,4,0,9.34
8/2/2012,4,15,9.34
8/2/2012,4,30,9.34
8/2/2012,4,45,8.32
8/2/2012,5,0,8.32
8/2/2012,5,15,8.32
8/2/2012,5,30,8.32
8/2/2012,5,45,8.32
8/2/2012,6,0,8.32
8/2/2012,6,15,8.32
8/2/2012,6,30,8.32
8/2/2012,6,45,8.32
8/2/2012,7,0,8.32
8/2/2012,7,15,8.32
8/2/2012,7,30,8.32
8/2/2012,7,45,8.32
8/2/2012,8,0,8.32
8/2/2012,8,15,8.32
8/2/2012,8,30,8.32
8/2/2012,8,45,8.32
8/2/2012,9,0,8.32
8/2/2012,9,15,8.32
8/2/2012,9,30,9.28
8/2/2012,9,45,9.79
8/2/2012,10,0,9.79
8/2/2012,10,15,8.38
8/2/2012,10,30,8.38
8/2/2012,10,45,7.87
8/2/2012,11,0,8.32
8/2/2012,11,15,13.38
8/2/2012,11,30,9.54
8/2/2012,11,45,9.47
8/2/2012,12,0,9.98
8/2/2012,12,15,9.6
8/2/2012,12,30,10.24
8/2/2012,12,45,14.59
8/2/2012,13,0,9.92
8/2/2012,13,15,9.92
8/2/2012,13,30,9.92
8/2/2012,13,45,9.92
8/2/2012,14,0,9.92
8/2/2012,14,15,9.92
8/2/2012,14,30,14.21
8/2/2012,14,45,16.38
8/2/2012,15,0,9.92
8/2/2012,15,15,9.92
8/2/2012,15,30,27.26
8/2/2012,15,45,17.66
8/2/2012,16,0,16.13
8/2/2012,16,15,10.24
8/2/2012,16,30,10.24
8/2/2012,16,45,10.24
8/2/2012,17,0,10.24
8/2/2012,17,15,9.73
8/2/2012,17,30,9.73
8/2/2012,17,45,9.6
8/2/2012,18,0,10.18
8/2/2012,18,15,10.18
8/2/2012,18,30,18.24
8/2/2012,18,45,21.57
8/2/2012,19,0,22.78
8/2/2012,19,15,17.73
8/2/2012,19,30,10.24
8/2/2012,19,45,10.24
8/2/2012,20,0,9.98
8/2/2012,20,15,16.13
8/2/2012,20,30,10.3
8/2/2012,20,45,21.89
8/2/2012,21,0,9.86
8/2/2012,21,15,9.86
8/2/2012,21,30,9.86
8/2/2012,21,45,9.86
8/2/2012,22,0,10.3
8/2/2012,22,15,10.3
8/2/2012,22,30,10.3
8/2/2012,22,45,13.7
8/2/2012,23,0,13.44
8/2/2012,23,15,9.79
8/2/2012,23,30,14.27
8/2/2012,23,45,13.89
8/3/2012,0,0,9.66
8/3/2012,0,15,9.98
8/3/2012,0,30,9.98
8/3/2012,0,45,9.98
8/3/2012,1,0,9.98
8/3/2012,1,15,9.98
8/3/2012,1,30,9.98
8/3/2012,1,45,8.77
8/3/2012,2,0,8.77
8/3/2012,2,15,8.77
8/3/2012,2,30,8.77
8/3/2012,2,45,8.77
8/3/2012,3,0,8.77
8/3/2012,3,15,8.77
8/3/2012,3,30,8.77
8/3/2012,3,45,8.77
8/3/2012,4,0,9.34
8/3/2012,4,15,9.34
8/3/2012,4,30,9.34
8/3/2012,4,45,7.87
8/3/2012,5,0,8
8/3/2012,5,15,8
8/3/2012,5,30,8
8/3/2012,5,45,8
8/3/2012,6,0,8
8/3/2012,6,15,8
8/3/2012,6,30,8
8/3/2012,6,45,8
8/3/2012,7,0,8
8/3/2012,7,15,8
8/3/2012,7,30,8
8/3/2012,7,45,8
8/3/2012,8,0,8
8/3/2012,8,15,8
8/3/2012,8,30,8
8/3/2012,8,45,8
8/3/2012,9,0,8
8/3/2012,9,15,31.42
8/3/2012,9,30,9.98
8/3/2012,9,45,9.98
8/3/2012,10,0,9.92
8/3/2012,10,15,9.98
8/3/2012,10,30,9.92
8/3/2012,10,45,9.92
8/3/2012,11,0,9.92
8/3/2012,11,15,9.92
8/3/2012,11,30,9.92
8/3/2012,11,45,9.92
8/3/2012,12,0,14.4
8/3/2012,12,15,13.63
8/3/2012,12,30,13.44
8/3/2012,12,45,10.05
8/3/2012,13,0,21.89
8/3/2012,13,15,9.66
8/3/2012,13,30,9.92
8/3/2012,13,45,9.92
8/3/2012,14,0,9.92
8/3/2012,14,15,9.92
8/3/2012,14,30,9.92
8/3/2012,14,45,9.92
8/3/2012,15,0,14.14
8/3/2012,15,15,17.54
8/3/2012,15,30,9.92
8/3/2012,15,45,9.92
8/3/2012,16,0,9.92
8/3/2012,16,15,19.07
8/3/2012,16,30,24.96
8/3/2012,16,45,18.69
8/3/2012,17,0,10.05
8/3/2012,17,15,17.92
8/3/2012,17,30,23.62
8/3/2012,17,45,9.86
8/3/2012,18,0,9.92
8/3/2012,18,15,9.92
8/3/2012,18,30,9.92
8/3/2012,18,45,18.37
8/3/2012,19,0,10.37
8/3/2012,19,15,10.37
8/3/2012,19,30,9.86
8/3/2012,19,45,9.86
8/3/2012,20,0,18.69
8/3/2012,20,15,9.66
8/3/2012,20,30,9.66
8/3/2012,20,45,14.98
8/3/2012,21,0,15.81
8/3/2012,21,15,13.44
8/3/2012,21,30,16.58
8/3/2012,21,45,9.66
8/3/2012,22,0,17.66
8/3/2012,22,15,10.37
8/3/2012,22,30,9.86
8/3/2012,22,45,9.86
8/3/2012,23,0,9.86
8/3/2012,23,15,9.86
8/3/2012,23,30,9.86
8/3/2012,23,45,8.58
8/4/2012,0,0,8.58
8/4/2012,0,15,8.58
8/4/2012,0,30,8.58
8/4/2012,0,45,8.58
8/4/2012,1,0,8.58
8/4/2012,1,15,8.58
8/4/2012,1,30,8.58
8/4/2012,1,45,8.58
8/4/2012,2,0,8.58
8/4/2012,2,15,8.58
8/4/2012,2,30,8.58
8/4/2012,2,45,8.58
8/4/2012,3,0,8.58
8/4/2012,3,15,8.58
8/4/2012,3,30,8.58
8/4/2012,3,45,8.58
8/4/2012,4,0,9.28
8/4/2012,4,15,9.28
8/4/2012,4,30,9.28
8/4/2012,4,45,8.26
8/4/2012,5,0,8.26
8/4/2012,5,15,8.26
8/4/2012,5,30,8.26
8/4/2012,5,45,8.26
8/4/2012,6,0,8.26
8/4/2012,6,15,8.26
8/4/2012,6,30,8.26
8/4/2012,6,45,8.26
8/4/2012,7,0,8.26
8/4/2012,7,15,8.26
8/4/2012,7,30,8.26
8/4/2012,7,45,8.26
8/4/2012,8,0,8.26
8/4/2012,8,15,8.26
8/4/2012,8,30,8.26
8/4/2012,8,45,8.26
8/4/2012,9,0,8.26
8/4/2012,9,15,8.26
8/4/2012,9,30,8.26
8/4/2012,9,45,8.26
8/4/2012,10,0,8.26
8/4/2012,10,15,8.26
8/4/2012,10,30,9.73
8/4/2012,10,45,9.73
8/4/2012,11,0,8.19
8/4/2012,11,15,16.9
8/4/2012,11,30,16.77
8/4/2012,11,45,9.79
8/4/2012,12,0,9.79
8/4/2012,12,15,18.82
8/4/2012,12,30,14.02
8/4/2012,12,45,17.09
8/4/2012,13,0,16.83
8/4/2012,13,15,17.02
8/4/2012,13,30,9.86
8/4/2012,13,45,9.86
8/4/2012,14,0,9.86
8/4/2012,14,15,9.86
8/4/2012,14,30,9.86
8/4/2012,14,45,9.86
8/4/2012,15,0,8.9
8/4/2012,15,15,8.38
8/4/2012,15,30,8.38
8/4/2012,15,45,8.38
8/4/2012,16,0,8.38
8/4/2012,16,15,8.38
8/4/2012,16,30,8.38
8/4/2012,16,45,8.38
8/4/2012,17,0,8.38
8/4/2012,17,15,8.38
8/4/2012,17,30,8.38
8/4/2012,17,45,8.38
8/4/2012,18,0,8.38
8/4/2012,18,15,8.38
8/4/2012,18,30,8.38
8/4/2012,18,45,8.38
8/4/2012,19,0,8.45
8/4/2012,19,15,8.45
8/4/2012,19,30,8.45
8/4/2012,19,45,8.45
8/4/2012,20,0,8.45
8/4/2012,20,15,8.45
8/4/2012,20,30,8.45
8/4/2012,20,45,8.45
8/4/2012,21,0,8.45
8/4/2012,21,15,8.45
8/4/2012,21,30,8.45
8/4/2012,21,45,8.45
8/4/2012,22,0,8.45
8/4/2012,22,15,8.45
8/4/2012,22,30,8.45
8/4/2012,22,45,8.45
8/4/2012,23,0,8.45
8/4/2012,23,15,8.45
8/4/2012,23,30,8.45
8/4/2012,23,45,8.45
8/5/2012,0,0,8.45
8/5/2012,0,15,8.45
8/5/2012,0,30,8.45
8/5/2012,0,45,8.45
8/5/2012,1,0,8.45
8/5/2012,1,15,8.45
8/5/2012,1,30,8.45
8/5/2012,1,45,8.45
8/5/2012,2,0,8.45
8/5/2012,2,15,8.45
8/5/2012,2,30,8.45
8/5/2012,2,45,8.45
8/5/2012,3,0,8.45
8/5/2012,3,15,8.45
8/5/2012,3,30,8.45
8/5/2012,3,45,8.45
8/5/2012,4,0,9.28
8/5/2012,4,15,9.28
8/5/2012,4,30,9.28
8/5/2012,4,45,8.38
8/5/2012,5,0,8.38
8/5/2012,5,15,8.38
8/5/2012,5,30,8.38
8/5/2012,5,45,8.38
8/5/2012,6,0,8.38
8/5/2012,6,15,8.38
8/5/2012,6,30,8.38
8/5/2012,6,45,8.38
8/5/2012,7,0,7.94
8/5/2012,7,15,7.94
8/5/2012,7,30,7.94
8/5/2012,7,45,7.94
8/5/2012,8,0,7.94
8/5/2012,8,15,7.94
8/5/2012,8,30,7.94
8/5/2012,8,45,7.94
8/5/2012,9,0,7.94
8/5/2012,9,15,7.94
8/5/2012,9,30,7.94
8/5/2012,9,45,7.94
8/5/2012,10,0,7.94
8/5/2012,10,15,7.94
8/5/2012,10,30,7.94
8/5/2012,10,45,7.94
8/5/2012,11,0,7.94
8/5/2012,11,15,7.94
8/5/2012,11,30,7.94
8/5/2012,11,45,7.94
8/5/2012,12,0,7.94
8/5/2012,12,15,7.94
8/5/2012,12,30,7.94
8/5/2012,12,45,7.94
8/5/2012,13,0,7.94
8/5/2012,13,15,7.94
8/5/2012,13,30,7.94
8/5/2012,13,45,7.94
8/5/2012,14,0,7.94
8/5/2012,14,15,7.94
8/5/2012,14,30,7.94
8/5/2012,14,45,7.94
8/5/2012,15,0,7.94
8/5/2012,15,15,7.94
8/5/2012,15,30,7.94
8/5/2012,15,45,7.94
8/5/2012,16,0,7.94
8/5/2012,16,15,7.94
8/5/2012,16,30,7.94
8/5/2012,16,45,7.94
8/5/2012,17,0,7.94
8/5/2012,17,15,7.94
8/5/2012,17,30,7.94
8/5/2012,17,45,7.94
8/5/2012,18,0,7.94
8/5/2012,18,15,7.94
8/5/2012,18,30,7.94
8/5/2012,18,45,7.94
8/5/2012,19,0,7.94
8/5/2012,19,15,7.94
8/5/2012,19,30,7.94
8/5/2012,19,45,7.94
8/5/2012,20,0,7.94
8/5/2012,20,15,7.94
8/5/2012,20,30,7.94
8/5/2012,20,45,7.94
8/5/2012,21,0,7.94
8/5/2012,21,15,7.94
8/5/2012,21,30,7.94
8/5/2012,21,45,7.94
8/5/2012,22,0,7.94
8/5/2012,22,15,7.94
8/5/2012,22,30,7.94
8/5/2012,22,45,7.94
8/5/2012,23,0,7.94
8/5/2012,23,15,7.94
8/5/2012,23,30,7.94
8/5/2012,23,45,7.94
8/6/2012,0,0,7.94
8/6/2012,0,15,7.94
8/6/2012,0,30,7.94
8/6/2012,0,45,7.94
8/6/2012,1,0,7.94
8/6/2012,1,15,7.94
8/6/2012,1,30,7.94
8/6/2012,1,45,7.94
8/6/2012,2,0,7.94
8/6/2012,2,15,7.94
8/6/2012,2,30,7.94
8/6/2012,2,45,7.94
8/6/2012,3,0,7.94
8/6/2012,3,15,7.94
8/6/2012,3,30,7.94
8/6/2012,3,45,7.94
8/6/2012,4,0,8.96
8/6/2012,4,15,8.96
8/6/2012,4,30,8.96
8/6/2012,4,45,8.13
8/6/2012,5,0,8.13
8/6/2012,5,15,8.13
8/6/2012,5,30,8.13
8/6/2012,5,45,8.13
8/6/2012,6,0,8.13
8/6/2012,6,15,8.13
8/6/2012,6,30,8.13
8/6/2012,6,45,8.13
8/6/2012,7,0,8.13
8/6/2012,7,15,8.13
8/6/2012,7,30,8.13
8/6/2012,7,45,8.13
8/6/2012,8,0,8.06
8/6/2012,8,15,9.86
8/6/2012,8,30,9.86
8/6/2012,8,45,9.86
8/6/2012,9,0,9.92
8/6/2012,9,15,13.7
8/6/2012,9,30,9.98
8/6/2012,9,45,9.98
8/6/2012,10,0,9.98
8/6/2012,10,15,9.98
8/6/2012,10,30,9.98
8/6/2012,10,45,8.83
8/6/2012,11,0,8.83
8/6/2012,11,15,8.83
8/6/2012,11,30,24.51
8/6/2012,11,45,25.47
8/6/2012,12,0,18.5
8/6/2012,12,15,17.15
8/6/2012,12,30,9.66
8/6/2012,12,45,9.98
8/6/2012,13,0,9.98
8/6/2012,13,15,9.98
8/6/2012,13,30,9.98
8/6/2012,13,45,9.92
8/6/2012,14,0,17.66
8/6/2012,14,15,9.98
8/6/2012,14,30,10.3
8/6/2012,14,45,10.3
8/6/2012,15,0,19.39
8/6/2012,15,15,16.26
8/6/2012,15,30,9.54
8/6/2012,15,45,9.54
8/6/2012,16,0,9.54
8/6/2012,16,15,9.54
8/6/2012,16,30,9.54
8/6/2012,16,45,16.26
8/6/2012,17,0,15.04
8/6/2012,17,15,9.6
8/6/2012,17,30,10.05
8/6/2012,17,45,15.62
8/6/2012,18,0,16.32
8/6/2012,18,15,10.05
8/6/2012,18,30,10.05
8/6/2012,18,45,10.05
8/6/2012,19,0,23.3
8/6/2012,19,15,10.05
8/6/2012,19,30,9.73
8/6/2012,19,45,9.54
8/6/2012,20,0,24.58
8/6/2012,20,15,16.9
8/6/2012,20,30,19.78
8/6/2012,20,45,20.16
8/6/2012,21,0,9.98
8/6/2012,21,15,16.13
8/6/2012,21,30,9.73
8/6/2012,21,45,10.24
8/6/2012,22,0,10.24
8/6/2012,22,15,10.24
8/6/2012,22,30,10.24
8/6/2012,22,45,10.24
8/6/2012,23,0,10.24
8/6/2012,23,15,10.24
8/6/2012,23,30,10.24
8/6/2012,23,45,10.24
8/7/2012,0,0,10.24
8/7/2012,0,15,10.24
8/7/2012,0,30,10.24
8/7/2012,0,45,8.58
8/7/2012,1,0,8.58
8/7/2012,1,15,8.58
8/7/2012,1,30,8.58
8/7/2012,1,45,8.58
8/7/2012,2,0,8.58
8/7/2012,2,15,8.58
8/7/2012,2,30,8.58
8/7/2012,2,45,8.58
8/7/2012,3,0,8.58
8/7/2012,3,15,8.58
8/7/2012,3,30,8.58
8/7/2012,3,45,8.58
8/7/2012,4,0,9.28
8/7/2012,4,15,9.28
8/7/2012,4,30,9.28
8/7/2012,4,45,8.32
8/7/2012,5,0,8.32
8/7/2012,5,15,8.32
8/7/2012,5,30,8.32
8/7/2012,5,45,8.32
8/7/2012,6,0,8.32
8/7/2012,6,15,8.32
8/7/2012,6,30,8.32
8/7/2012,6,45,8.32
8/7/2012,7,0,8.32
8/7/2012,7,15,8.32
8/7/2012,7,30,8.32
8/7/2012,7,45,8.32
8/7/2012,8,0,8.32
8/7/2012,8,15,9.22
8/7/2012,8,30,9.86
8/7/2012,8,45,14.85
8/7/2012,9,0,9.98
8/7/2012,9,15,9.98
8/7/2012,9,30,9.98
8/7/2012,9,45,9.98
8/7/2012,10,0,9.98
8/7/2012,10,15,9.98
8/7/2012,10,30,16.51
8/7/2012,10,45,10.18
8/7/2012,11,0,10.05
8/7/2012,11,15,16.38
8/7/2012,11,30,9.98
8/7/2012,11,45,9.86
8/7/2012,12,0,16.77
8/7/2012,12,15,9.98
8/7/2012,12,30,9.98
8/7/2012,12,45,9.98
8/7/2012,13,0,9.98
8/7/2012,13,15,9.98
8/7/2012,13,30,9.98
8/7/2012,13,45,17.28
8/7/2012,14,0,9.98
8/7/2012,14,15,17.73
8/7/2012,14,30,10.18
8/7/2012,14,45,10.18
8/7/2012,15,0,10.18
8/7/2012,15,15,10.18
8/7/2012,15,30,13.44
8/7/2012,15,45,17.86
8/7/2012,16,0,9.79
8/7/2012,16,15,9.79
8/7/2012,16,30,9.6
8/7/2012,16,45,21.82
8/7/2012,17,0,18.69
8/7/2012,17,15,9.92
8/7/2012,17,30,14.21
8/7/2012,17,45,16.96
8/7/2012,18,0,10.3
8/7/2012,18,15,22.08
8/7/2012,18,30,9.98
8/7/2012,18,45,9.98
8/7/2012,19,0,9.98
8/7/2012,19,15,19.71
8/7/2012,19,30,16
8/7/2012,19,45,16.26
8/7/2012,20,0,10.05
8/7/2012,20,15,20.42
8/7/2012,20,30,16.51
8/7/2012,20,45,9.73
8/7/2012,21,0,9.98
8/7/2012,21,15,9.98
8/7/2012,21,30,9.98
8/7/2012,21,45,9.98
8/7/2012,22,0,9.98
8/7/2012,22,15,8.7
8/7/2012,22,30,8.7
8/7/2012,22,45,8.7
8/7/2012,23,0,12.54
8/7/2012,23,15,13.57
8/7/2012,23,30,10.11
8/7/2012,23,45,10.11
8/8/2012,0,0,10.11
8/8/2012,0,15,15.94
8/8/2012,0,30,10.05
8/8/2012,0,45,10.05
8/8/2012,1,0,9.98
8/8/2012,1,15,9.98
8/8/2012,1,30,9.98
8/8/2012,1,45,28.16
8/8/2012,2,0,25.47
8/8/2012,2,15,10.05
8/8/2012,2,30,10.05
8/8/2012,2,45,10.05
8/8/2012,3,0,10.05
8/8/2012,3,15,10.05
8/8/2012,3,30,10.05
8/8/2012,3,45,8.45
8/8/2012,4,0,9.15
8/8/2012,4,15,9.15
8/8/2012,4,30,9.15
8/8/2012,4,45,8.06
8/8/2012,5,0,8.06
8/8/2012,5,15,8.06
8/8/2012,5,30,8.06
8/8/2012,5,45,8.06
8/8/2012,6,0,8.06
8/8/2012,6,15,8.06
8/8/2012,6,30,8.06
8/8/2012,6,45,8.06
8/8/2012,7,0,8.06
8/8/2012,7,15,8.06
8/8/2012,7,30,8.06
8/8/2012,7,45,8.06
8/8/2012,8,0,8.06
8/8/2012,8,15,8.06
8/8/2012,8,30,8.06
8/8/2012,8,45,8.06
8/8/2012,9,0,9.41
8/8/2012,9,15,17.6
8/8/2012,9,30,10.05
8/8/2012,9,45,10.05
8/8/2012,10,0,17.41
8/8/2012,10,15,14.08
8/8/2012,10,30,9.92
8/8/2012,10,45,9.92
8/8/2012,11,0,9.92
8/8/2012,11,15,20.29
8/8/2012,11,30,35.39
8/8/2012,11,45,9.86
8/8/2012,12,0,16.38
8/8/2012,12,15,9.98
8/8/2012,12,30,9.92
8/8/2012,12,45,19.52
8/8/2012,13,0,30.98
8/8/2012,13,15,17.47
8/8/2012,13,30,9.98
8/8/2012,13,45,9.98
8/8/2012,14,0,9.98
8/8/2012,14,15,13.38
8/8/2012,14,30,9.73
8/8/2012,14,45,13.31
8/8/2012,15,0,9.98
8/8/2012,15,15,14.02
8/8/2012,15,30,9.86
8/8/2012,15,45,9.98
8/8/2012,16,0,9.98
8/8/2012,16,15,9.98
8/8/2012,16,30,9.92
8/8/2012,16,45,9.98
8/8/2012,17,0,13.82
8/8/2012,17,15,10.11
8/8/2012,17,30,42.37
8/8/2012,17,45,13.18
8/8/2012,18,0,13.18
8/8/2012,18,15,13.63
8/8/2012,18,30,10.37
8/8/2012,18,45,13.38
8/8/2012,19,0,35.71
8/8/2012,19,15,13.63
8/8/2012,19,30,9.47
8/8/2012,19,45,10.3
8/8/2012,20,0,10.3
8/8/2012,20,15,10.3
8/8/2012,20,30,10.3
8/8/2012,20,45,10.3
8/8/2012,21,0,13.44
8/8/2012,21,15,13.44
8/8/2012,21,30,13.5
8/8/2012,21,45,9.73
8/8/2012,22,0,10.05
8/8/2012,22,15,10.05
8/8/2012,22,30,10.05
8/8/2012,22,45,14.27
8/8/2012,23,0,18.37
8/8/2012,23,15,9.92
8/8/2012,23,30,9.92
8/8/2012,23,45,17.47
8/9/2012,0,0,10.18
8/9/2012,0,15,9.66
8/9/2012,0,30,9.66
8/9/2012,0,45,9.66
8/9/2012,1,0,9.66
8/9/2012,1,15,9.66
8/9/2012,1,30,8.38
8/9/2012,1,45,8.38
8/9/2012,2,0,8.38
8/9/2012,2,15,8.38
8/9/2012,2,30,8.38
8/9/2012,2,45,8.38
8/9/2012,3,0,8.38
8/9/2012,3,15,8.38
8/9/2012,3,30,8.38
8/9/2012,3,45,8.38
8/9/2012,4,0,9.22
8/9/2012,4,15,9.22
8/9/2012,4,30,9.22
8/9/2012,4,45,8.32
8/9/2012,5,0,8.32
8/9/2012,5,15,8.32
8/9/2012,5,30,8.32
8/9/2012,5,45,8.32
8/9/2012,6,0,8.32
8/9/2012,6,15,8.32
8/9/2012,6,30,8.32
8/9/2012,6,45,8.32
8/9/2012,7,0,8.32
8/9/2012,7,15,8.32
8/9/2012,7,30,8.32
8/9/2012,7,45,8.32
8/9/2012,8,0,8.32
8/9/2012,8,15,8.32
8/9/2012,8,30,8.32
8/9/2012,8,45,7.81
8/9/2012,9,0,7.94
8/9/2012,9,15,7.94
8/9/2012,9,30,19.07
8/9/2012,9,45,16.38
8/9/2012,10,0,10.18
8/9/2012,10,15,10.18
8/9/2012,10,30,10.18
8/9/2012,10,45,10.18
8/9/2012,11,0,10.18
8/9/2012,11,15,10.18
8/9/2012,11,30,8.45
8/9/2012,11,45,8.45
8/9/2012,12,0,8.45
8/9/2012,12,15,8.45
8/9/2012,12,30,18.94
8/9/2012,12,45,16.32
8/9/2012,13,0,9.73
8/9/2012,13,15,10.24
8/9/2012,13,30,10.24
8/9/2012,13,45,9.73
8/9/2012,14,0,16.06
8/9/2012,14,15,10.24
8/9/2012,14,30,10.24
8/9/2012,14,45,10.24
8/9/2012,15,0,16.06
8/9/2012,15,15,9.98
8/9/2012,15,30,9.98
8/9/2012,15,45,9.98
8/9/2012,16,0,9.98
8/9/2012,16,15,9.98
8/9/2012,16,30,9.98
8/9/2012,16,45,17.66
8/9/2012,17,0,19.07
8/9/2012,17,15,24.51
8/9/2012,17,30,30.72
8/9/2012,17,45,22.27
8/9/2012,18,0,9.54
8/9/2012,18,15,26.11
8/9/2012,18,30,20.03
8/9/2012,18,45,10.24
8/9/2012,19,0,10.24
8/9/2012,19,15,10.24
8/9/2012,19,30,9.66
8/9/2012,19,45,13.63
8/9/2012,20,0,13.57
8/9/2012,20,15,9.86
8/9/2012,20,30,13.76
8/9/2012,20,45,10.05
8/9/2012,21,0,10.05
8/9/2012,21,15,23.62
8/9/2012,21,30,26.11
8/9/2012,21,45,29.95
8/9/2012,22,0,17.41
8/9/2012,22,15,9.92
8/9/2012,22,30,27.78
8/9/2012,22,45,20.16
8/9/2012,23,0,10.05
8/9/2012,23,15,10.05
8/9/2012,23,30,19.9
8/9/2012,23,45,16.13
8/10/2012,0,0,9.92
8/10/2012,0,15,9.92
8/10/2012,0,30,9.92
8/10/2012,0,45,9.92
8/10/2012,1,0,9.92
8/10/2012,1,15,9.92
8/10/2012,1,30,8.64
8/10/2012,1,45,8.64
8/10/2012,2,0,8.64
8/10/2012,2,15,8.64
8/10/2012,2,30,8.64
8/10/2012,2,45,8.64
8/10/2012,3,0,8.64
8/10/2012,3,15,8.64
8/10/2012,3,30,8.64
8/10/2012,3,45,8.64
8/10/2012,4,0,9.22
8/10/2012,4,15,9.22
8/10/2012,4,30,9.22
8/10/2012,4,45,8.26
8/10/2012,5,0,8.26
8/10/2012,5,15,8.26
8/10/2012,5,30,8.26
8/10/2012,5,45,8.26
8/10/2012,6,0,8.26
8/10/2012,6,15,8.26
8/10/2012,6,30,8.26
8/10/2012,6,45,8.26
8/10/2012,7,0,8.26
8/10/2012,7,15,8.26
8/10/2012,7,30,8.26
8/10/2012,7,45,8.26
8/10/2012,8,0,8.26
